0.48410008,0.51695027,0.68003786,1.00000000,1.00000000,0.99550339,0.95018320,0.87912825,0.80302752,0.68545781,0.65366778,0.90159715,1.00000000,1.00000000,0.93667798,0.88574064,0.90701698,1.00000000,1.00000000,1.00000000,0.97514499,0.93999237,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.51180453,0.31140736,0.36592156,0.44619986,0.65548899,0.92998449,0.91119025,0.66405812,0.65312057,0.74072741,0.89770869,0.93960746,0.79252145
0.43677676,0.43067180,0.60791524,1.00000000,1.00000000,1.00000000,0.98342740,0.82710623,0.78166475,0.71841142,0.65865564,0.75440673,0.85130425,0.97758430,0.99856297,0.99845425,1.00000000,1.00000000,0.99875170,0.95050087,0.86850973,0.73824205,0.91591513,1.00000000,1.00000000,1.00000000,1.00000000,0.42272519,0.29729969,0.29750142,0.40121975,0.91806822,1.00000000,1.00000000,0.73360997,0.60670426,0.72948673,0.90874297,0.76015258,0.76415191
0.49379492,0.53767829,0.72127351,0.95264136,1.00000000,1.00000000,1.00000000,1.00000000,0.94116058,0.86590157,0.81636914,0.87207496,0.91610203,0.96505947,0.97573010,0.96331880,0.95043740,0.98904641,1.00000000,1.00000000,0.97521643,0.77178901,0.68688262,0.89403146,1.00000000,1.00000000,1.00000000,0.47733967,0.30029169,0.33309353,0.54680510,0.98492826,1.00000000,1.00000000,0.73704171,0.74659843,0.85497596,0.91465459,0.68354581,0.83431128
0.40650577,0.44642669,0.66500258,0.94724895,1.00000000,0.99810434,0.97531155,0.89783264,0.80538118,0.65823355,0.69353926,0.87792913,1.00000000,1.00000000,1.00000000,0.99676826,0.87503490,0.75591181,0.99591848,0.97188321,0.93306433,0.89766726,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.37958805,0.33464100,0.35375611,0.41575198,0.96194229,1.00000000,1.00000000,0.89920020,0.78002991,0.84594306,0.92659516,0.67198411,0.81676234
0.37341960,0.39214206,0.66301888,0.91223266,1.00000000,1.00000000,0.99067860,0.86253309,0.80193738,0.70003836,0.74634035,0.73990658,0.90292258,1.00000000,1.00000000,1.00000000,1.00000000,0.68319618,0.75677115,0.78995713,0.73367544,0.68890857,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.37390096,0.36307754,0.34211177,0.37114073,0.96662241,1.00000000,1.00000000,0.88388579,0.74072693,0.82609451,0.90169314,0.57249341,0.65170770
0.42132944,0.48887811,0.66369756,0.81162040,0.96704714,1.00000000,0.99312056,0.99772592,0.89350167,0.81609831,0.75620088,0.77751139,0.90892198,1.00000000,1.00000000,1.00000000,0.90663683,0.70491549,0.83263256,0.88389732,0.79504614,0.78628617,0.98092305,1.00000000,1.00000000,1.00000000,1.00000000,0.55576384,0.37931048,0.34906153,0.51196618,0.96625422,1.00000000,1.00000000,0.84969531,0.84207435,0.92282092,0.93177579,0.61567955,0.68458963
0.52367098,0.52993385,0.61568523,0.73747561,0.88658284,1.00000000,0.99362745,0.98701284,0.77821297,0.67418672,0.75179160,0.86221619,1.00000000,1.00000000,1.00000000,1.00000000,0.65498432,0.42713450,0.65445087,0.86359449,0.85281789,0.87924568,1.00000000,1.00000000,1.00000000,1.00000000,0.99353998,0.50180957,0.40181849,0.36781741,0.47860100,0.99126200,1.00000000,0.98231465,0.96052787,0.94744287,0.97220435,0.94479556,0.58888524,0.75419218
0.72950191,0.65334164,0.68070964,0.75282731,0.87374582,1.00000000,0.99417383,0.99297763,0.86931797,0.74280980,0.68817242,0.73916822,0.99377279,1.00000000,1.00000000,1.00000000,0.88566269,0.65852946,0.66952625,0.68984207,0.64848491,0.78582568,1.00000000,1.00000000,1.00000000,1.00000000,0.52879730,0.37787751,0.39456874,0.37541999,0.43339877,0.96216683,0.98951599,0.99861845,1.00000000,0.92385408,0.93114566,0.85037109,0.46093461,0.58860408
0.79212175,0.70794640,0.68116665,0.73437799,0.84758147,0.99755716,0.98926066,0.98331574,0.91288686,0.82318594,0.79942973,0.84823198,1.00000000,1.00000000,1.00000000,1.00000000,0.79053638,0.66279854,0.71474707,0.70574842,0.55059349,0.74692582,1.00000000,1.00000000,1.00000000,1.00000000,0.76067142,0.50659020,0.42721637,0.38252796,0.54223891,0.98555433,1.00000000,1.00000000,1.00000000,0.99328940,0.97070288,0.84513204,0.53817016,0.45683080
0.81674857,0.78395618,0.65232931,0.64395798,0.76156802,0.95353989,0.98683038,0.97303245,0.82427504,0.76057881,0.84517292,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.66642326,0.57162047,0.82512005,0.87030602,0.67814941,0.67825402,1.00000000,1.00000000,1.00000000,1.00000000,0.74716345,0.50200164,0.41873798,0.35580431,0.49367486,0.95491462,0.96820448,0.96718229,1.00000000,1.00000000,1.00000000,0.85609131,0.51168397,0.66888357
