0.81864086,0.74473186,0.45932682,0.36618241,0.54417675,0.86852241,0.97329801,1.00000000,1.00000000,0.86895334,0.81149651,0.79985349,0.73764159,0.86884747,0.97236542,1.00000000,1.00000000,1.00000000,0.88516036,0.52558785,0.04921539,0.00619121,1.00000000,1.00000000,1.00000000,0.98689735,0.56449993,0.17831018,0.08437501,0.00265982,0.15121129,0.85989923,0.96375601,0.97445940,0.96885872,0.93771324,0.63155746,0.29421551,0.18043958,0.71916478
0.72400083,0.63508243,0.41498911,0.36775917,0.61552384,0.90588559,0.94605179,0.98767362,1.00000000,0.98957331,0.96454388,0.89822765,0.89112219,0.85258863,0.89706271,0.73407931,0.77893207,0.99881223,0.89355140,0.44317914,0.00948288,0.01030765,1.00000000,1.00000000,1.00000000,0.96435958,0.78116859,0.24127362,0.08362045,0.00000000,0.18029738,0.89245641,0.97306026,0.97345428,0.96261503,0.89921225,0.59156535,0.33216048,0.40724870,0.74277753
0.79935012,0.74835645,0.52316603,0.24673064,0.47621557,0.81076137,0.89117559,0.86193655,0.91749441,0.79174272,0.87839185,0.92140848,1.00000000,1.00000000,0.98878140,0.81701520,0.69703081,1.00000000,1.00000000,1.00000000,0.37707678,0.09834755,0.98814203,1.00000000,1.00000000,0.99034509,0.69617531,0.25408947,0.03192216,0.00000000,0.03165301,0.86867271,0.98248489,0.98656440,0.96481689,0.82926035,0.58869962,0.37903946,0.51536286,0.97613273
0.83391231,0.86458251,0.70044347,0.28485323,0.38044291,0.64501322,0.77226607,0.81168112,1.00000000,1.00000000,0.96049960,0.94121065,1.00000000,1.00000000,0.78731291,0.62438453,0.75647002,1.00000000,1.00000000,1.00000000,0.50949348,0.26512136,0.95721281,0.99904669,1.00000000,1.00000000,0.82733624,0.21235399,0.00000000,0.00000000,0.00000000,0.89612314,0.97111490,0.97852454,0.94665723,0.69359113,0.40956433,0.23958585,0.45335507,0.96823879
0.75084302,0.82543490,0.66467218,0.30869572,0.41304853,0.72785359,0.77428521,0.82954119,1.00000000,1.00000000,0.96369490,0.96141960,1.00000000,1.00000000,0.58831653,0.46462745,0.61852293,0.85337471,1.00000000,0.98631981,0.36745124,0.29045952,0.98206339,0.99906154,0.99824194,0.99438987,0.98374857,0.30086738,0.00000000,0.00000000,0.19078281,0.92399415,0.95983657,0.96769692,0.94897299,0.68332770,0.35146882,0.31255207,0.60207805,0.97925682
0.75961508,0.83741527,0.76958627,0.19009428,0.21750362,0.69227606,0.80091765,0.86833721,0.84465302,0.67880467,0.87818704,0.97923090,1.00000000,1.00000000,1.00000000,0.75016612,0.68811218,0.80088911,0.99598445,0.99645777,0.58399276,0.25220593,0.95314654,0.99920614,1.00000000,0.99823042,0.85234727,0.18970412,0.00000000,0.00000000,0.20815158,0.94271586,0.95503022,0.96398041,0.93186899,0.62760954,0.41452890,0.47446779,0.77759009,1.00000000
0.82386237,0.95940775,0.95129874,0.43225229,0.44843306,0.66585955,0.80556259,0.97546280,0.83960262,0.45486814,0.78673616,0.97303079,1.00000000,1.00000000,1.00000000,0.79869669,0.67588087,0.74802225,0.99348917,1.00000000,0.89222429,0.70332145,0.91892355,0.99361774,1.00000000,1.00000000,0.77320741,0.31740490,0.00000000,0.00000000,0.34256267,0.92895042,0.94042265,0.94587832,0.81904295,0.44641662,0.34767678,0.43917721,0.80392355,1.00000000
0.78219044,0.92123299,0.90850255,0.50045199,0.48996170,0.65932468,0.83207830,1.00000000,0.80812110,0.23243986,0.50939513,0.94612127,1.00000000,1.00000000,1.00000000,0.95809983,0.66410582,0.68880335,0.81160429,0.73964819,0.77463493,0.84480743,0.94817864,0.99587365,1.00000000,1.00000000,0.87415573,0.56070407,0.16760725,0.21340508,0.47971709,0.92478854,0.93474173,0.94059095,0.74640641,0.31445858,0.25711093,0.47468640,0.90434232,1.00000000
0.77566984,0.88228986,0.86942379,0.53269366,0.53052739,0.69318629,0.90816408,1.00000000,0.47014163,0.14209742,0.38539654,0.92234366,1.00000000,1.00000000,1.00000000,1.00000000,0.96212413,0.77539856,0.77287942,0.66281379,0.78327000,0.90260333,0.97275373,1.00000000,1.00000000,1.00000000,0.79929509,0.61079341,0.34423542,0.33901937,0.53705188,0.92786591,0.93629204,0.94346641,0.61539328,0.27574039,0.27044751,0.61740932,1.00000000,1.00000000
0.87814070,0.93229530,0.75900983,0.48895589,0.59964835,0.81778448,0.97835598,1.00000000,0.31740482,0.14741574,0.39462011,0.80957971,0.96977238,1.00000000,1.00000000,1.00000000,1.00000000,0.78075509,0.67193262,0.63762602,0.89952260,0.90560879,0.96645228,0.99608546,1.00000000,1.00000000,0.81699281,0.76723778,0.58812481,0.51254059,0.65857387,0.92867171,0.92916805,0.91131670,0.50828444,0.30069008,0.28558740,0.72816275,1.00000000,1.00000000
0.97034267,0.90774923,0.54787558,0.32098966,0.62873885,0.98456511,1.00000000,1.00000000,0.31160546,0.23136253,0.43249044,0.67429018,0.86320181,0.97072707,1.00000000,1.00000000,1.00000000,0.75860983,0.54183310,0.51951763,0.82036069,0.90742632,0.97564968,0.99868360,1.00000000,0.86367044,0.80236761,0.92336458,0.83185077,0.66121227,0.72465083,0.93448223,0.92481414,0.77319844,0.40949393,0.32089344,0.44076780,0.91701618,1.00000000,1.00000000
0.97973350,0.82175103,0.36788599,0.16174114,0.56044963,1.00000000,1.00000000,0.96282702,0.44334815,0.34309158,0.48143903,0.59850893,0.69908944,0.94422176,1.00000000,1.00000000,1.00000000,1.00000000,0.65089410,0.61719211,0.89736109,0.91084710,0.95916087,0.99952837,1.00000000,0.76577024,0.74316275,0.95452798,0.94978143,0.79178720,0.75573957,0.90986877,0.93416572,0.65322122,0.37168806,0.30408179,0.46727733,0.89597889,1.00000000,1.00000000
1.00000000,0.85652160,0.16434616,0.00000000,0.49784794,1.00000000,1.00000000,0.94338799,0.58491558,0.35366328,0.48033165,0.57018239,0.54829647,0.64919526,1.00000000,1.00000000,1.00000000,1.00000000,0.71409849,0.64932618,0.87022423,0.90734739,0.92560365,0.99322527,0.96519151,0.71662704,0.72487131,0.96120698,0.93732216,0.88069176,0.78858033,0.84594363,0.81949509,0.53851907,0.35504093,0.34112666,0.59556037,0.89054327,1.00000000,1.00000000
1.00000000,0.98852445,0.34571831,0.00000000,0.36868824,1.00000000,1.00000000,1.00000000,0.69577737,0.42763847,0.51133974,0.57907868,0.49260776,0.38189934,0.98422721,1.00000000,1.00000000,1.00000000,0.68878362,0.69362959,0.79189518,0.87486847,0.76068196,0.63867992,0.74644386,0.65112407,0.71081103,0.92024704,0.91601854,0.97836543,0.86872856,0.78283921,0.61874088,0.42566715,0.34249811,0.39095535,0.69416406,0.89545789,1.00000000,1.00000000
1.00000000,0.89381709,0.30784610,0.00000000,0.12162458,0.88732106,1.00000000,1.00000000,0.61130930,0.35428410,0.46870926,0.56564682,0.50617400,0.24652311,0.87036091,1.00000000,1.00000000,1.00000000,0.95258356,0.88754710,0.91535801,0.90547234,0.65311579,0.51411161,0.60490977,0.68055708,0.80464506,0.86777476,0.85602174,0.95975198,1.00000000,0.94830645,0.67197784,0.38529159,0.29835918,0.32518283,0.64826318,0.85362269,0.94975290,1.00000000
1.00000000,0.84359831,0.31798929,0.00000000,0.14061188,0.99246624,1.00000000,1.00000000,0.58416354,0.42761941,0.52783311,0.64035298,0.58253737,0.14431721,0.55453284,1.00000000,1.00000000,1.00000000,0.85555226,0.82544477,0.77411502,0.70943314,0.46738839,0.11889358,0.37454385,0.47621611,0.86800595,0.95803204,0.81473495,0.87548180,1.00000000,1.00000000,0.66102892,0.32245133,0.28850979,0.38144447,0.80369124,0.91713369,0.99204475,1.00000000
1.00000000,1.00000000,0.58813320,0.23651879,0.39061136,1.00000000,1.00000000,1.00000000,0.67621017,0.56453403,0.58473308,0.67930535,0.67253646,0.26505306,0.49788627,1.00000000,1.00000000,1.00000000,0.85550810,0.77544626,0.73378444,0.60237108,0.33365751,0.13548597,0.63128834,0.59639481,0.75391514,0.97828522,0.85458491,0.82181365,1.00000000,1.00000000,0.57774095,0.22889658,0.22738663,0.35856878,0.83095553,1.00000000,0.94071729,0.88207872
1.00000000,0.94242312,0.59577321,0.37844136,0.43709609,0.61767622,0.92839948,0.98847808,0.85464192,0.53584224,0.50269505,0.67516717,0.71705400,0.42953729,0.37797464,1.00000000,1.00000000,1.00000000,0.88169239,0.79175954,0.90382258,0.45028409,0.04220935,0.18808054,0.86468616,0.88245407,0.81081379,0.91487204,0.80988836,0.76741513,0.96465689,1.00000000,1.00000000,0.18956045,0.10756996,0.20834843,0.86006149,1.00000000,0.87106503,0.72054681
0.82882311,0.73621481,0.60713195,0.32405662,0.37910939,0.58560882,1.00000000,1.00000000,0.95451815,0.38974403,0.45011039,0.74719320,0.74330443,0.38372425,0.27189488,0.79968900,1.00000000,1.00000000,0.88011282,0.85798145,0.86811737,0.28314300,0.00508297,0.01347062,0.61822163,0.87620333,0.76726734,0.87420302,0.76692023,0.65946453,0.87390046,1.00000000,1.00000000,0.33087786,0.19748051,0.34584282,0.97849532,1.00000000,0.91802178,0.66389773
0.97170492,0.96404065,0.85330637,0.30497335,0.29683820,0.70195900,1.00000000,1.00000000,0.86495917,0.43581571,0.59127841,0.81165150,0.75574179,0.47932153,0.38180965,1.00000000,1.00000000,1.00000000,0.95361269,0.96203216,0.60889822,0.18143239,0.01077976,0.15651820,0.83454650,0.89099306,0.72174963,0.80716789,0.85554654,0.76584478,0.74850860,0.94599046,0.72163459,0.23558916,0.20423202,0.39273236,0.98632587,1.00000000,0.91033888,0.79614326
1.00000000,0.99757557,0.83683028,0.03081842,0.18837374,0.49942094,0.83383080,0.98636237,0.99672561,0.74671100,0.57900562,0.63853167,0.68473978,0.78375736,0.89178037,1.00000000,1.00000000,1.00000000,0.98840020,1.00000000,1.00000000,0.72682871,0.13828931,0.39773108,1.00000000,0.90746321,0.69060319,0.62090317,0.83190118,0.95067566,0.89912453,0.96072133,1.00000000,0.15567549,0.04852433,0.23200814,0.97120030,1.00000000,0.85674743,0.81410702
0.82193188,0.83860373,0.78778682,0.18026732,0.18147008,0.69105526,0.89428971,1.00000000,1.00000000,0.67017499,0.30503852,0.58532891,0.78919174,0.93354415,0.84734811,0.81143323,0.95500124,0.94174699,0.93767020,1.00000000,1.00000000,0.82653762,0.28775111,0.25436302,0.66312870,0.93033672,0.73002515,0.53829346,0.60794532,0.84952355,0.88915190,0.96329160,1.00000000,0.40400869,0.15075000,0.30695857,0.98379000,1.00000000,0.93490430,0.82230935
0.94562125,0.93392413,0.93140563,0.67979352,0.19662034,0.51839737,0.89743977,1.00000000,0.92913473,0.38845049,0.33231518,0.77194576,0.82089345,0.87495283,1.00000000,1.00000000,1.00000000,0.98264663,0.98054672,1.00000000,1.00000000,0.78033806,0.49309687,0.35711728,0.58068635,0.93805640,0.82305285,0.78668196,0.91331095,1.00000000,0.58057485,0.45353857,0.37229564,0.27272440,0.17837961,0.18783168,0.77845433,1.00000000,1.00000000,0.91026893
1.00000000,1.00000000,0.82207877,0.24109871,0.24697771,0.41150633,0.70549584,0.84681850,0.80693003,0.87218368,0.96214984,0.89502012,0.75745677,0.86447406,1.00000000,1.00000000,1.00000000,0.96878398,0.89217888,0.88977060,1.00000000,1.00000000,0.85508467,0.67822938,0.80466915,0.92983094,0.82214858,0.88808165,1.00000000,1.00000000,1.00000000,0.62546352,0.20696264,0.00000000,0.04671885,0.39599948,0.73162895,0.83661896,0.92215426,0.92442414
1.00000000,0.89609707,0.77981836,0.73423437,0.66240782,0.80470064,0.94615931,0.97812052,1.00000000,1.00000000,0.91473390,0.78472502,0.84450382,1.00000000,1.00000000,0.82840159,0.80941658,0.83908720,0.77170042,0.84263637,1.00000000,1.00000000,0.80644532,0.49831123,0.54405062,0.92952386,0.81092611,0.71868296,0.92699577,1.00000000,0.53258714,0.44230788,0.40538315,0.16727363,0.00034497,0.25828204,0.95016246,0.94962551,0.98062378,0.95399143
0.84731207,0.80614439,0.79531262,0.75754015,0.66561469,0.75685627,0.76446825,0.79870690,0.84683548,0.88833445,0.77880340,0.76638212,0.90312177,1.00000000,1.00000000,1.00000000,0.99565433,1.00000000,1.00000000,0.75259661,0.78063933,0.89324451,0.71144526,0.57764810,0.62045385,0.78528303,0.51780240,0.90146487,0.98313938,1.00000000,0.54624079,0.35671059,0.39237043,0.33024442,0.00938490,0.00000000,0.85901684,0.94861104,1.00000000,0.99913183
1.00000000,1.00000000,0.76378228,0.57477304,0.46217664,0.62188865,0.65212123,0.64752302,0.66614687,0.98099759,0.98086904,0.93344792,0.86598633,0.89408847,1.00000000,1.00000000,1.00000000,1.00000000,0.77055656,0.45801359,0.67031955,0.97787853,0.96842560,0.93160736,0.94407610,0.83070962,0.57259556,0.94736523,1.00000000,1.00000000,1.00000000,0.45885729,0.18467679,0.28006581,0.21403978,0.26548127,0.71554186,0.86678081,0.93105169,1.00000000
1.00000000,1.00000000,0.83491537,0.77643808,0.80942748,0.96787243,1.00000000,0.91858853,0.82927848,0.92389707,1.00000000,0.96772968,0.92599098,1.00000000,1.00000000,1.00000000,0.75655401,0.68948259,0.65530665,0.76049158,0.89348284,0.96990023,0.99957933,1.00000000,0.76059137,0.48134160,0.23085453,0.56488812,0.91292042,1.00000000,1.00000000,0.18519298,0.14804282,0.19504024,0.32866616,0.47234652,0.86466158,0.88909906,0.97941318,1.00000000
0.32599895,0.60178772,0.84291061,0.74099678,0.46630229,0.40342270,0.70641659,0.87167139,0.87706993,0.81733204,0.84903920,0.90122869,0.94901500,1.00000000,1.00000000,0.81356304,0.96669082,1.00000000,1.00000000,0.48743290,0.45322402,0.74271214,0.88764273,0.90347557,0.65306130,0.16640945,0.27105589,0.54129815,0.85138292,0.99602761,1.00000000,0.65316770,0.22452800,0.16646340,0.06436385,0.08490433,0.44188486,0.89701727,0.92848689,1.00000000
0.82139212,1.00000000,1.00000000,0.83149014,0.56811968,0.68635871,0.74022704,0.75294424,0.74641871,0.78190599,0.98794297,0.94590263,0.95042947,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.61438374,0.01327542,0.42703654,0.95450457,1.00000000,1.00000000,0.95178857,0.51266199,0.35981258,0.88268032,0.99540068,1.00000000,1.00000000,0.85297230,0.41744609,0.21314195,0.07696973,0.19309799,0.37579727,0.89144213,0.90901894,0.98473428
