0.15683890,0.30241789,0.80225116,1.00000000,0.99421377,0.87458782,0.78632215,0.74913331,0.70979235,0.60981571,0.62833423,0.95537635,1.00000000,1.00000000,0.97207717,0.92143444,1.00000000,1.00000000,1.00000000,1.00000000,0.88662303,0.82778580,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.34771258,0.13019549,0.25679054,0.41320626,0.72281688,0.93115560,0.89930138,0.42378048,0.43697809,0.54306630,0.70427566,0.80497675,0.90692177
0.06259610,0.11584378,0.54278563,0.99476165,0.96514395,0.89966391,0.80083255,0.68754364,0.70966972,0.70549976,0.64121324,0.73696410,0.95119820,1.00000000,1.00000000,1.00000000,1.00000000,0.98793731,0.98177822,0.75945102,0.51846515,0.31986778,0.98747190,1.00000000,1.00000000,1.00000000,1.00000000,0.52710804,0.15908093,0.11527556,0.28582505,0.94074815,0.95056973,0.92067855,0.56573536,0.40610755,0.55802800,0.77839543,0.66168259,0.79311721
0.18454291,0.35921120,0.70136494,0.97369469,0.97736130,0.93095900,0.90341029,0.95542106,0.96122692,0.91419919,0.83673172,0.91955866,1.00000000,1.00000000,1.00000000,1.00000000,0.99305691,0.99961172,1.00000000,1.00000000,0.93465586,0.67529113,0.63509486,0.98067790,1.00000000,1.00000000,1.00000000,0.74098388,0.25012572,0.19439752,0.46252747,0.93659230,0.92546477,0.89296525,0.56118248,0.58904288,0.73369712,0.77848028,0.47766859,0.70468518
0.01806876,0.16626384,0.61155670,0.90827030,0.95261632,0.90153771,0.81328630,0.76986577,0.73794873,0.57062776,0.57858915,0.82223918,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.88761265,1.00000000,0.89104022,0.85178292,0.89193089,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.38279274,0.18293291,0.18378374,0.29570990,0.92419920,0.94085664,0.93817471,0.85217500,0.67014896,0.70523433,0.76078850,0.48783799,0.76087207
0.00000000,0.01714844,0.52648967,0.86236037,0.93205614,0.92961379,0.78672816,0.67244374,0.76735215,0.71466743,0.69715377,0.68436236,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.50532699,0.37632873,0.42879898,0.37358615,0.41698129,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.33533743,0.22418422,0.17804728,0.26570920,0.93502367,0.95702481,0.97127426,0.95115130,0.68804992,0.68428911,0.73540237,0.44652466,0.67383592
0.10141250,0.25738576,0.52822623,0.71804674,0.90633442,0.96077475,0.94694933,0.95409312,0.93064239,0.86211191,0.73329944,0.75595706,1.00000000,1.00000000,1.00000000,1.00000000,0.90292549,0.41132114,0.50651675,0.61882966,0.55135100,0.69992460,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.70420518,0.30429591,0.20605153,0.42683419,0.93387373,0.93097143,0.94063689,0.96515805,0.86328543,0.79651995,0.73044361,0.39435105,0.55461206
0.26335458,0.39449528,0.53965303,0.66169214,0.79417370,0.92788843,0.94919353,0.92057932,0.67222487,0.53585932,0.59512779,0.76969682,0.99436437,1.00000000,1.00000000,1.00000000,0.67550559,0.18115254,0.23193671,0.56166165,0.66642879,0.85093265,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.51673992,0.25242841,0.18022451,0.35999094,0.92330711,0.92316473,0.94283593,0.98723085,0.99710700,0.85478456,0.71312983,0.29216099,0.56641108
0.46635196,0.48152801,0.57520208,0.64821600,0.75678671,0.88916915,0.92338607,0.95652704,0.82287423,0.64041216,0.53596674,0.67260843,0.99573850,1.00000000,1.00000000,1.00000000,1.00000000,0.47868173,0.30978046,0.30615095,0.27224463,0.51316488,1.00000000,1.00000000,1.00000000,1.00000000,0.66590988,0.25492763,0.22866883,0.19990678,0.33039737,0.92276585,0.93122187,0.96111882,1.00000000,1.00000000,0.82257199,0.60549608,0.15445799,0.47842432
0.67901304,0.60097387,0.53240261,0.58975572,0.72521240,0.91997430,0.97596661,1.00000000,0.92490519,0.79555809,0.75454175,0.89740910,0.99845590,1.00000000,1.00000000,1.00000000,0.79845657,0.42550702,0.40196689,0.40574503,0.25739107,0.57345769,1.00000000,1.00000000,1.00000000,1.00000000,0.93943773,0.49936765,0.34674205,0.27362712,0.47915683,0.93466901,0.93368490,0.95873142,0.99920304,1.00000000,0.83500658,0.59755443,0.32098889,0.42645533
0.80254650,0.77652240,0.54236922,0.47779336,0.60493343,0.86702996,0.95775337,0.92081966,0.70108906,0.60682867,0.73054858,0.97262539,0.99805508,1.00000000,1.00000000,1.00000000,0.68682287,0.40122653,0.63400060,0.71174995,0.48126487,0.44978079,1.00000000,1.00000000,1.00000000,1.00000000,0.88886248,0.46057825,0.29633127,0.18956424,0.37611154,0.90984311,0.92946795,0.96278785,1.00000000,0.99947863,0.84460727,0.60158047,0.27429069,0.60647110
0.79385265,0.76958885,0.53751668,0.44416968,0.56501292,0.81057446,0.90798819,0.89691775,0.77923040,0.68860991,0.84664246,0.99622312,0.99717927,1.00000000,1.00000000,1.00000000,0.84915612,0.86358003,0.84126296,0.66626021,0.27530649,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.57131266,0.23919732,0.16573086,0.11513516,0.26983944,0.91651781,0.95636335,1.00000000,1.00000000,0.98064032,0.79823977,0.43290899,0.18324271,0.56090247
0.79588850,0.72933151,0.52412020,0.44144652,0.59639852,0.83477431,0.89351654,0.89820742,0.88773860,0.82467818,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.69562462,0.68475283,0.86525172,0.82721570,0.52389573,0.16000546,0.00291266,1.00000000,1.00000000,1.00000000,1.00000000,0.87205662,0.36558416,0.21653006,0.12619031,0.32863931,0.94275376,0.99967629,1.00000000,1.00000000,0.93768504,0.73573079,0.45568700,0.41123231,0.62126763
0.86349443,0.81909318,0.61955684,0.33542537,0.45246112,0.71246713,0.82426037,0.78477071,0.73777012,0.71692617,0.97346391,1.00000000,1.00000000,1.00000000,1.00000000,0.78194537,0.71793816,0.98220566,1.00000000,0.94792038,0.43881988,0.19010316,1.00000000,1.00000000,1.00000000,1.00000000,0.77120215,0.37057171,0.17879699,0.02673991,0.20445032,0.91979013,0.99949188,1.00000000,1.00000000,0.89566864,0.73819094,0.49676251,0.51887143,0.84162572
0.85440034,0.83484683,0.66560310,0.27801705,0.35384794,0.62435796,0.77068154,0.77317343,0.81570671,0.89929910,1.00000000,1.00000000,1.00000000,1.00000000,0.72194781,0.59675674,0.71608236,0.98031698,1.00000000,1.00000000,0.55861285,0.36258399,1.00000000,1.00000000,1.00000000,1.00000000,0.79801103,0.26274793,0.03268351,0.00000000,0.15662211,0.94638381,1.00000000,1.00000000,0.99475630,0.83306469,0.61994068,0.38502685,0.46025769,0.82388591
